재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 3분기말,전기말,전전기말,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_InvestmentIncomeExpenses,      투자손익,"62,366,547,538",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_OperatingExpenseInvestment,         투자영업비용,"575,887,449,465",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_AdditionalImpairmentLossesOfFinancialAssets,            신용손실충당금 전입액,0,,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_FinanceExpensesFromReinsuranceContractsHeldRecognisedInProfitOrLoss,            재보험금융비용,"2,604,292,593",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_InsuranceFinanceExpensesFromInsuranceContractsIssuedRecognisedInProfitOrLoss,            보험금융비용,"248,402,240,125",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_LossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome,            기타포괄손익-공정가치측정금융상품관련손실,"24,588,043,544",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_LossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융상품관련손실,"127,880,458,194",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_LossesFromDerivatives,            파생상품관련비용,"110,907,430,590",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_OtherOperatingExpenseInvestment,            기타투자비용,"11,095,875,008",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,ifrs-full_ForeignExchangeLoss,            외화거래손실,"9,245,225,138",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,ifrs-full_InterestExpense,            금융부채의 이자비용,"39,781,862,966",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,ifrs-full_SellingGeneralAndAdministrativeExpense,            재산관리비,"1,382,021,307",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,ifrs-full_InvestmentIncome,         투자영업수익,"638,253,997,003",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_FinanceIncomeFromReinsuranceContractsHeldRecognisedInProfitOrLoss,            재보험금융수익,"1,448,762,921",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_GainFromDerivatives,            파생상품관련수익,"15,895,743,389",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_GainFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome,            기타포괄손익-공정가치측정금융상품관련이익,"1,763,623,258",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_GainFromFinancialInstrumentsAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융상품관련이익,"148,317,191,313",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_InsuranceFinanceIncomeFromInsuranceContractsIssuedRecognisedInProfitOrLoss,            보험금융수익,"76,079,807,761",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_OtherOperatingIncomeInvestment,            기타투자수익,"62,428,025,075",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_ReversalsOfImpairmentLossesOfFinancialAssets,            신용손실충당금 환입액,"13,122,542,301",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,ifrs-full_ForeignExchangeGain,            외화거래이익,"99,871,062,689",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,ifrs-full_RevenueFromDividends,            배당금수익,"6,431,918,846",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,ifrs-full_RevenueFromInterest,            이자수익,"212,895,319,450",,
" 포괄손익계산서, 보험 - 별도",[null],DB생명보험,기타법인,651,보험업,12,2024-09-30,3분기보고서,KRW,dart_NonOperatingProfitLoss,      영업외손익,"-4,044,460,361",,
